Kaina	Miestas	Rajonas	M2K	M2Vid	Gr4	Kamb	Tipas	Fizine	Remontas	Sodai	Ireng	Irengtumas	Statyba	Stat	Mur	Ntipas	Nplotas	Splotas	Atstumas iki centro (km)	AtsInt	Baldai	Metai	Nuoroda	Skelbimas
410000	Vilniaus raj.	Antezeriai	2827.586207	2850.733022	3	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	145	5.5	12		0	2008	http://www.aruodas.lt/namas/vilniaus-rajone/parduodami-sublokuotas-namas-145-m-su-garzu-an/2-244022	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Antez5.htm
599000	Vilniaus raj.	Antezeriai	3743.75	2850.733022	3	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	160	15	11.7		0	2009	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamasnamas-su-15-aru-zemes-sklypu-misko-g/2-246605	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Antez6.htm
799000	Vilniaus raj.	Antezeriai	3297.020715	2850.733022	3	6	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	242.34	8.3	11.8		0	2009	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-6-kambariu-virtuve-sublokuotas-per/2-249427	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Antez7.htm
497000	Vilniaus raj.	Antezeriai	2400.966184	2850.733022	3	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	207	7.5	11.7		0	2011	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-ekonomiskas-modernus-sublokuotas-nama/2-250910	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Antez8.htm
1700000	Vilniaus raj.	Avizienai	8212.560386	3066.380966	3	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	207	11.21	12.7		0	2007	http://www.aruodas.lt/namas/vilniaus-rajone/parduodame-dvieju-aukstu-penkiu-kambariu-27-kv-m/2-94218	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Aviz1.htm
650000	Vilniaus raj.	Avizienai	3457.446809	3066.380966	3	5	Kotedzas	3	Reikia	0	2	Daline apdaila	Nauja	1	Murinis	Murinis	188	3.5	13		0	2009	http://www.aruodas.lt/namas/vilniaus-rajone/parduodame-188-kv-m-bendro-ploto-nama-smilgu-g-1/2-160787	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Aviz2.htm
950000	Vilniaus raj.	Avizienai	3025.477707	3066.380966	3	5	Namas	3	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	314	7.5	11.6		0	2008	http://www.aruodas.lt/namas/vilniaus-rajone/28-m-statybos-murinis-namas-75-arai-zemes-na/2-183652	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Aviz3.htm
650000	Vilniaus raj.	Avizienai	2708.333333	3066.380966	3	5	Kotedzas	4	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	240	7.5	14		0	2008	http://www.aruodas.lt/namas/vilniaus-rajone/vilniaus-rajone-avizieniuose-14-km-nuo-vilniaus/2-225621	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Aviz4.htm
950000	Vilniaus raj.	Avizienai	3025.477707	3066.380966	3	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	314	7.5	11.6		0	2008	http://www.aruodas.lt/namas/vilniaus-rajone/lengvai-pasiekiamoje-vietoje-avizieniuose-parko/2-231540	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Aviz5.htm
292000	Vilniaus raj.	Avizienai	1649.717514	3066.380966	3	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	177	7.5	12		0	2008	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-vilniaus-rajone-avizieniuose-dvieju/2-237809	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Aviz6.htm
459000	Vilniaus raj.	Avizienai	2154.019428	3066.380966	3	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	213.09	8.5	12.6		0	2010	http://www.aruodas.lt/namas/vilniaus-rajone/parduodame-2139-kv-m-bendro-ploto-nama-liepu-g/2-243106	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Aviz7.htm
439000	Vilniaus raj.	Avizienai	2158.308751	3066.380966	3	5	Namas	4	Nereikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	203.4	8.5	12.6		0	2010	http://www.aruodas.lt/namas/vilniaus-rajone/parduodame-2337-kv-m-bendro-ploto-nama-liepu-g/2-243337	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Aviz8.htm
460000	Vilniaus raj.	Avizienai	2090.909091	3066.380966	3	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	220	7.5	12.3		0	2010	http://www.aruodas.lt/namas/vilniaus-rajone/vilniaus-m-avizieniuose-kastonu-g-parduodami/2-244094	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Aviz9.htm
459000	Vilniaus raj.	Avizienai	2181.558935	3066.380966	3	5	Namas	3	Reikia	0	2	Neirengtas	Nauja	1	Murinis	Murinis	210.4	7.8	12.3		0	2010	http://www.aruodas.lt/namas/vilniaus-rajone/parduodame-2135-kv-m-bendro-ploto-nama-liepu-g/2-244648	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Aviz10.htm
469000	Vilniaus raj.	Bratoniskes	3065.359477	2334.0556	3	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	153	12.35	22.9		0	2008	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-naujas-28-metu-statybos-siuolaikis/2-169721	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Brat1.htm
198000	Vilniaus raj.	Bratoniskes	2106.382979	2334.0556	3	4	Namas	2	Nereikia	0	3	Irengtas	Nenauja	0	Murinis	Murinis	94	8.4	22.9		0	1983	http://www.aruodas.lt/namas/vilniaus-rajone/vilniaus-rajone-bratoniskese-14-km-nuo-santarisk/2-239918	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Brat2.htm
299000	Vilniaus raj.	Bratoniskes	1929.032258	2334.0556	3	5	Namas	2	Nereikia	0	3	Irengtas	Nenauja	0	Murinis	Murinis	155	12	22.9		1	1994	http://www.aruodas.lt/namas/vilniaus-rajone/tikra-gamtos-oaze-bei-simtaprocentinis-privatumo-p/2-247957	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Brat3.htm
360000	Vilniaus raj.	Bratoniskes	1585.903084	2334.0556	3	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	227	6	22.9		0	2007	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-27-m-statybos-namas-vilniaus-r-br/2-249227	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Brat4.htm
449000	Vilniaus raj.	Bratoniskes	1952.173913	2334.0556	3	6	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	230	12	22.9		0	2007	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-namas-bratoniskiu-km-25-km-nuo-euro/2-250989	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Brat5.htm
499000	Vilniaus raj.	Bratoniskes	3365.481891	2334.0556	3	4	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	148.27	6.5	22.9		0	2008	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-148-kv-m-irengtas-namas-nemencine/2-249090	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Brat6.htm
820000	Vilniaus raj.	Buivydiskes	3037.037037	3856.063286	4	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	270	5	8.74		0	2008	http://www.aruodas.lt/namas/vilniaus-rajone/vilniaus-r-buivydiskiu-k-zujunu-sen-notangu-g/2-106195	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Buiv1.htm
1150000	Vilniaus raj.	Buivydiskes	3239.43662	3856.063286	4	5	Namas	2	Nereikia	0	3	Irengtas	Nenauja	0	Murinis	Murinis	355	14.24	8.56		0	1996	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-tvarkingas-namas-buivydiskese-suduviu/2-180231	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Buiv2.htm
825000	Vilniaus raj.	Buivydiskes	3125	3856.063286	4	6	Namas	3	Nereikia	0	3	Irengtas	Nenauja	0	Murinis	Murinis	264	14.43	8.59		0	1996	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-tvarkingas-namas-buivydiskese-bartu-g/2-210249	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Buiv3.htm
486000	Vilniaus raj.	Buivydiskes	2557.894737	3856.063286	4	6	Kotedzas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	190	4	8.65		0	2007	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-kotedzo-tipo-gyvenamasis-namas-vilnia/2-220842	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Buiv4.htm
1500000	Vilniaus raj.	Buivydiskes	7500	3856.063286	4	4	Namas	4	Nereikia	0	4	Irengtas	Nauja	1	Murinis	Murinis	200	13	9.02		1	2008	http://www.aruodas.lt/namas/vilniaus-rajone/buivydiskese-vilniaus-r-parduodamas-prabangu/2-251391	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Buiv5.htm
750000	Vilniaus raj.	Buivydiskes	3677.011325	3856.063286	4	5	Kotedzas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	203.97	7	9.02		0	2006	http://www.aruodas.lt/namas/vilniaus-rajone/ramiame-vilniaus-priemestyje-buividiskese-parduoda/2-252263	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Buiv6.htm
250000	Vilniaus raj.	Bukiskis	1290.655653	3590.310706	1	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	193.7	7	11		0	2010	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-sublokuotas-per-garaza-gyvenamasis-n/2-182980	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Buk1.htm
993000	Vilniaus raj.	Bukiskis	5578.651685	3590.310706	1	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	178	12	12.1		0	2009	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-29-mstatybos-pilnai-irengtas-5-kam/2-211543	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Buk2.htm
649000	Vilniaus raj.	Bukiskis	2616.935484	3590.310706	1	5	Namas	2	Nereikia	0	3	Irengtas	Nenauja	0	Murinis	Murinis	248	13	14		1	1986	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-tvarkingas-dvieju-austu-namas-su-rus/2-238056	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Buk3.htm
780000	Vilniaus raj.	Bukiskis	4875	3590.310706	1	5	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	160	6	10		0	2009	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-pilnai-irengtas-29-m-statybos-nama/2-250002	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Buk4.htm
179000	Vilniaus raj.	Teresisikes	1854.92228	1924.409082	2	3	Namas	2	Nereikia	1	4	Irengtas	Nenauja	0	Nemurinis	Medinis	96.5	6	25.6		0	1986	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-namas-teresiskese-galines-sodu-3oji/2-202317	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Ter1.htm
148000	Vilniaus raj.	Teresisikes	832.8643782	1924.409082	2	2	Namas	1	Reikia	1	1	Irengtas	Nenauja	0	Murinis	Murinis	177.7	6.5	25.9		0	1984	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-17768-kv-m-bendro-ploto-9115-kv-m/2-225520	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Ter2.htm
395000	Vilniaus raj.	Teresisikes	3291.666667	1924.409082	2	3	Namas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	120	8	25.9		1	2009	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-naujos-statybos-namas-teresiskesepiln/2-237701	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Ter3.htm
245000	Vilniaus raj.	Teresisikes	1801.470588	1924.409082	2	4	Namas	4	Nereikia	1	3	Irengtas	Nauja	1	Nemurinis	Medinis	136	10	24		1	2008	http://www.aruodas.lt/namas/vilniaus-rajone/vilniaus-rajone-teresiskiu-kaime-soduose-parduodam/2-241699	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Ter4.htm
197000	Vilniaus raj.	Teresisikes	1841.121495	1924.409082	2	3	Namas	3	Reikia	1	2	Irengtas	Nauja	1	Murinis	Murinis	107	6	20		0	2005	http://www.aruodas.lt/namas/vilniaus-rajone/vilniaus-rajone-2-kilometru-nuo-miesto-teresi/2-244598	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Ter5.htm
439000	Vilniaus raj.	Nemezis	2004.56621	2481.686302	3	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	219	8	10.9		0	2008	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-naujas-212-kv-m-kotedzas-nemezyje-si/2-100918	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Nem1.htm
370000	Vilniaus raj.	Nemezis	1167.192429	2481.686302	3	8	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	317	11	12.1		0	2007	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-namas-nemezio-kaime-vilniaus-rajonas/2-251907	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Nem2.htm
630000	Vilniaus raj.	Nemezis	2800	2481.686302	3	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	225	11	10.9		0	2007	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-kokybiskai-pastatytas-2a-dvibutis-nama/2-188238	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Nem3.htm
489000	Vilniaus raj.	Nemezis	2202.702703	2481.686302	3	5	Kotedzas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	222	8.45	11		0	2008	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-kotedzo-tipo-namas-vilniuje-nemezio-k/2-252889	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Nem4.htm
180000	Vilniaus raj.	Nemezis	967.7419355	2481.686302	3	5	Namas	2	Nereikia	0	3	Irengtas	Nenauja	0	Murinis	Murinis	186	6	12.1		0	1997	http://www.aruodas.lt/namas/vilniaus-rajone/bendras-busto-plotas-su-garazu-ukiniu-pastatu-ir/2-248482	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Nem5.htm
760000	Vilniaus raj.	Nemezis	5428.571429	2481.686302	3	5	Kotedzas	4	Nereikia	0	3	Irengtas	Nauja	1	Murinis	Murinis	140	7	12.1		1	2007	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-jaukus-kotedzo-tipo-gyvenamasis-namas/2-249719	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Nem6.htm
680000	Vilniaus raj.	Nemezis	2394.366197	2481.686302	3	6	Namas	3	Reikia	0	2	Dalinai irengtas	Nenauja	0	Murinis	Murinis	284	25	12.1		0	1999	http://www.aruodas.lt/namas/vilniaus-rajone/parduodamas-murinis-284-m2-namas-nemezio-kaime-19/2-249945	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Nem7.htm
595000	Vilniaus raj.	Nemezis	2888.349515	2481.686302	3	5	Namas	3	Reikia	0	1	Neirengtas	Nauja	1	Murinis	Murinis	206	13.7	12.1		0	2011	http://www.aruodas.lt/namas/vilniaus-rajone/vieta-nemezis-vilniaus-rajonas-geras-su/2-250178	C:\Users\Birute\Desktop\Duomenys\Kaimu nuorodos\Nem8.htm
